architecture,task,parameters,step,distance,examples,accuracy,mean_rank,mean_margin,nll,elapsed_seconds
gqa,associative_recall,262848,700,64,256,0.8515625,7.3125,2.1766983568668365,1.0580069571733475,7.7046229989998665
gqa,associative_recall,262848,700,128,256,0.62890625,20.3203125,0.38990946114063263,2.2895664274692535,7.7046229989998665
gqa,associative_recall,262848,800,8,256,1.0,1.0,4.749114632606506,0.07040190324187279,8.756924068999751
gqa,associative_recall,262848,800,16,256,0.99609375,1.33984375,4.718334674835205,0.10756751149892807,8.756924068999751
gqa,associative_recall,262848,800,32,256,1.0,1.0,4.691095232963562,0.0736286286264658,8.756924068999751
gqa,associative_recall,262848,800,64,256,0.828125,7.625,2.7655487656593323,1.1059840023517609,8.756924068999751
gqa,associative_recall,262848,800,128,256,0.546875,25.9921875,-0.17473464459180832,2.84837943315506,8.756924068999751
gqa,associative_recall,262848,900,8,256,1.0,1.0,5.402786731719971,0.03689018823206425,9.790242938999882
gqa,associative_recall,262848,900,16,256,0.9921875,1.0390625,5.342204332351685,0.06795461662113667,9.790242938999882
gqa,associative_recall,262848,900,32,256,0.9921875,1.15625,5.3605005741119385,0.07761544454842806,9.790242938999882
gqa,associative_recall,262848,900,64,256,0.83984375,8.421875,3.256713479757309,1.1685336083173752,9.790242938999882
gqa,associative_recall,262848,900,128,256,0.6328125,27.07421875,0.43008651584386826,2.725649833679199,9.790242938999882
gqa,associative_recall,262848,1000,8,256,1.0,1.0,5.929285049438477,0.021811482962220907,10.824811789000023
gqa,associative_recall,262848,1000,16,256,1.0,1.0,6.127769351005554,0.019066583830863237,10.824811789000023
gqa,associative_recall,262848,1000,32,256,0.99609375,1.2578125,6.087719678878784,0.04867853270843625,10.824811789000023
gqa,associative_recall,262848,1000,64,256,0.796875,9.53515625,3.160564512014389,1.3836650103330612,10.824811789000023
gqa,associative_recall,262848,1000,128,256,0.15234375,55.58984375,-3.896954596042633,5.355560302734375,10.824811789000023
gqa,associative_recall,262848,1100,8,256,1.0,1.0,6.732821822166443,0.011610308196395636,11.86076522899998
gqa,associative_recall,262848,1100,16,256,1.0,1.0,6.707386136054993,0.011778519256040454,11.86076522899998
gqa,associative_recall,262848,1100,32,256,1.0,1.0,6.737254619598389,0.01142128324136138,11.86076522899998
gqa,associative_recall,262848,1100,64,256,0.83203125,8.68359375,4.176528334617615,1.247588038444519,11.86076522899998
gqa,associative_recall,262848,1100,128,256,0.37890625,39.94140625,-2.0005328357219696,4.148489236831665,11.86076522899998
gqa,associative_recall,262848,1200,8,256,1.0,1.0,6.872178316116333,0.009352898690849543,12.89638231899994
gqa,associative_recall,262848,1200,16,256,1.0,1.0,6.9376291036605835,0.0091154626570642,12.89638231899994
gqa,associative_recall,262848,1200,32,256,1.0,1.0,6.8508700132369995,0.00947258179076016,12.89638231899994
gqa,associative_recall,262848,1200,64,256,0.84375,9.375,4.247320055961609,1.2601330876350403,12.89638231899994
gqa,associative_recall,262848,1200,128,256,0.38671875,40.2109375,-1.976785272359848,4.143321096897125,12.89638231899994
gqa,associative_recall,262848,1300,8,256,0.9921875,1.0078125,6.988211989402771,0.020937767229042947,13.932653368999809
gqa,associative_recall,262848,1300,16,256,1.0,1.0,7.038446307182312,0.007633943925611675,13.932653368999809
gqa,associative_recall,262848,1300,32,256,0.99609375,1.0703125,6.977147817611694,0.02887892536818981,13.932653368999809
gqa,associative_recall,262848,1300,64,256,0.77734375,13.51171875,3.172617942094803,1.74295973777771,13.932653368999809
gqa,associative_recall,262848,1300,128,256,0.3046875,44.2578125,-2.738111734390259,4.650841593742371,13.932653368999809
gqa,associative_recall,262848,1400,8,256,1.0,1.0,6.633373498916626,0.009673476684838533,14.968925409000121
gqa,associative_recall,262848,1400,16,256,1.0,1.0,6.592561841011047,0.010037956992164254,14.968925409000121
gqa,associative_recall,262848,1400,32,256,0.99609375,1.28125,6.555617809295654,0.04367914656177163,14.968925409000121
gqa,associative_recall,262848,1400,64,256,0.7265625,19.0234375,2.372854009270668,2.176209896802902,14.968925409000121
gqa,associative_recall,262848,1400,128,256,0.1640625,72.9609375,-5.159473299980164,6.587892770767212,14.968925409000121
gqa,associative_recall,262848,1500,8,256,0.99609375,1.03125,6.584702014923096,0.027408701134845614,16.00569572900008
gqa,associative_recall,262848,1500,16,256,1.0,1.0,6.762142181396484,0.008581698639318347,16.00569572900008
gqa,associative_recall,262848,1500,32,256,0.99609375,1.1171875,6.7724034786224365,0.03266160050407052,16.00569572900008
gqa,associative_recall,262848,1500,64,256,0.7265625,17.41015625,2.367158353328705,2.1128289997577667,16.00569572900008
gqa,associative_recall,262848,1500,128,256,0.140625,74.16796875,-5.673639535903931,6.860966682434082,16.00569572900008
gqa,induction,262848,1,8,256,0.0078125,122.33984375,-1.1224626004695892,5.544407248497009,0.06559886000013648
gqa,induction,262848,1,16,256,0.0,120.55078125,-1.1750205159187317,5.548300862312317,0.06559886000013648
gqa,induction,262848,1,32,256,0.0,136.55078125,-1.2513413429260254,5.583644509315491,0.06559886000013648
gqa,induction,262848,1,64,256,0.0,131.265625,-1.234447181224823,5.570007681846619,0.06559886000013648
gqa,induction,262848,1,128,256,0.0,120.7421875,-1.2343401908874512,5.554885149002075,0.06559886000013648
gqa,induction,262848,100,8,256,0.0234375,64.4609375,-0.7129643857479095,5.258318543434143,1.0128227199998037
gqa,induction,262848,100,16,256,0.03515625,65.953125,-0.725713238120079,5.2564005851745605,1.0128227199998037
gqa,induction,262848,100,32,256,0.0234375,65.0546875,-0.7142025083303452,5.259401440620422,1.0128227199998037
gqa,induction,262848,100,64,256,0.03125,70.296875,-0.7217479646205902,5.284605622291565,1.0128227199998037
gqa,induction,262848,100,128,256,0.0078125,84.30078125,-0.8100174069404602,5.371181011199951,1.0128227199998037
gqa,induction,262848,200,8,256,0.05078125,47.2421875,-0.867855578660965,5.022617936134338,1.9695319590000508
gqa,induction,262848,200,16,256,0.01953125,54.5078125,-0.9686503708362579,5.107946515083313,1.9695319590000508
gqa,induction,262848,200,32,256,0.03515625,48.6015625,-0.8387657403945923,5.023951888084412,1.9695319590000508
gqa,induction,262848,200,64,256,0.0234375,65.46875,-1.0192078948020935,5.184222936630249,1.9695319590000508
gqa,induction,262848,200,128,256,0.0234375,76.69140625,-1.110150933265686,5.282065987586975,1.9695319590000508
gqa,induction,262848,300,8,256,0.07421875,40.4296875,-0.9549657702445984,4.817633032798767,2.9256623989999753
gqa,induction,262848,300,16,256,0.03515625,52.546875,-1.153773158788681,5.032418966293335,2.9256623989999753
gqa,induction,262848,300,32,256,0.078125,39.21875,-0.9234717041254044,4.800021409988403,2.9256623989999753
gqa,induction,262848,300,64,256,0.02734375,60.87109375,-1.2019352912902832,5.108655214309692,2.9256623989999753
gqa,induction,262848,300,128,256,0.015625,75.99609375,-1.354050487279892,5.269188642501831,2.9256623989999753
gqa,induction,262848,400,8,256,0.140625,26.34765625,-0.8438179939985275,4.407496094703674,3.8818410590001804
gqa,induction,262848,400,16,256,0.046875,60.671875,-1.4673277735710144,5.05718207359314,3.8818410590001804
gqa,induction,262848,400,32,256,0.22265625,15.56640625,-0.5503166392445564,4.138762354850769,3.8818410590001804
gqa,induction,262848,400,64,256,0.01953125,74.90625,-1.6337123215198517,5.260388016700745,3.8818410590001804
gqa,induction,262848,400,128,256,0.0078125,95.35546875,-1.8523638248443604,5.507096171379089,3.8818410590001804
gqa,induction,262848,500,8,256,0.6328125,2.375,0.1747283637523651,3.0938170552253723,4.837606079000125
gqa,induction,262848,500,16,256,0.01953125,62.328125,-1.9282847940921783,5.115871548652649,4.837606079000125
gqa,induction,262848,500,32,256,0.71875,1.75,0.30330798774957657,2.977712869644165,4.837606079000125
gqa,induction,262848,500,64,256,0.0234375,72.45703125,-1.7823652923107147,5.20629358291626,4.837606079000125
gqa,induction,262848,500,128,256,0.01171875,87.765625,-1.8791421949863434,5.43400764465332,4.837606079000125
gqa,induction,262848,600,8,256,0.96484375,1.04296875,0.9385923892259598,1.9790967106819153,5.7933454290000554
gqa,induction,262848,600,16,256,0.16015625,26.7734375,-1.305613934993744,4.133302330970764,5.7933454290000554
gqa,induction,262848,600,32,256,0.94921875,1.15234375,1.000541016459465,1.9245364665985107,5.7933454290000554
gqa,induction,262848,600,64,256,0.03515625,69.0078125,-2.225182294845581,5.259347319602966,5.7933454290000554
gqa,induction,262848,600,128,256,0.0234375,86.7890625,-2.6054821610450745,5.6084678173065186,5.7933454290000554
gqa,induction,262848,700,8,256,1.0,1.0,2.115996301174164,0.8288595080375671,6.748716459000207
gqa,induction,262848,700,16,256,0.84765625,2.1953125,0.7973607182502747,1.79258793592453,6.748716459000207
gqa,induction,262848,700,32,256,1.0,1.0,2.2060482501983643,0.7849017530679703,6.748716459000207
gqa,induction,262848,700,64,256,0.0234375,84.06640625,-3.29534113407135,5.783339142799377,6.748716459000207
gqa,induction,262848,700,128,256,0.015625,88.64453125,-3.676111102104187,5.947652459144592,6.748716459000207
gqa,induction,262848,800,8,256,1.0,1.0,3.596508800983429,0.22969093918800354,7.704511029000059
gqa,induction,262848,800,16,256,0.9921875,1.3046875,2.787755250930786,0.43377120047807693,7.704511029000059
gqa,induction,262848,800,32,256,1.0,1.0,3.667859137058258,0.21659410744905472,7.704511029000059
gqa,induction,262848,800,64,256,0.02734375,84.6640625,-4.371678531169891,6.280038833618164,7.704511029000059
gqa,induction,262848,800,128,256,0.0234375,68.6171875,-4.720288276672363,6.155872702598572,7.704511029000059
gqa,induction,262848,900,8,256,1.0,1.0,4.54475212097168,0.08651089109480381,8.660912428999836
gqa,induction,262848,900,16,256,0.9921875,1.0234375,4.011013209819794,0.14350480027496815,8.660912428999836
gqa,induction,262848,900,32,256,1.0,1.0,4.674596905708313,0.07841361500322819,8.660912428999836
gqa,induction,262848,900,64,256,0.015625,70.6015625,-5.358564019203186,6.494501233100891,8.660912428999836
gqa,induction,262848,900,128,256,0.05078125,56.046875,-4.83980917930603,5.9765214920043945,8.660912428999836
gqa,induction,262848,1000,8,256,0.99609375,1.73046875,4.970861077308655,0.09627597033977509,9.617364829000053
gqa,induction,262848,1000,16,256,0.9921875,1.40234375,4.837843418121338,0.11964624933898449,9.617364829000053
gqa,induction,262848,1000,32,256,1.0,1.0,5.169412851333618,0.04518295731395483,9.617364829000053
gqa,induction,262848,1000,64,256,0.015625,88.60546875,-7.365031123161316,8.014534950256348,9.617364829000053
gqa,induction,262848,1000,128,256,0.0390625,63.48046875,-5.940510511398315,6.871376633644104,9.617364829000053
gqa,induction,262848,1100,8,256,1.0,1.0,5.848574995994568,0.024324539583176374,10.57343347899996
gqa,induction,262848,1100,16,256,0.98828125,1.12890625,5.7221386432647705,0.07146515464410186,10.57343347899996
gqa,induction,262848,1100,32,256,1.0,1.0,5.973484992980957,0.022473099641501904,10.57343347899996
gqa,induction,262848,1100,64,256,0.00390625,77.1171875,-7.110941529273987,7.70700216293335,10.57343347899996
gqa,induction,262848,1100,128,256,0.01953125,69.44921875,-6.395319700241089,7.272179841995239,10.57343347899996
gqa,induction,262848,1200,8,256,1.0,1.0,6.291788935661316,0.016404577530920506,11.531019138999909
gqa,induction,262848,1200,16,256,0.99609375,1.16796875,6.018197774887085,0.05562911322340369,11.531019138999909
gqa,induction,262848,1200,32,256,1.0,1.0,6.36506450176239,0.01573178917169571,11.531019138999909
gqa,induction,262848,1200,64,256,0.0390625,59.9921875,-5.396190047264099,6.494489550590515,11.531019138999909
gqa,induction,262848,1200,128,256,0.02734375,72.03125,-6.208561062812805,7.22159218788147,11.531019138999909
gqa,induction,262848,1300,8,256,1.0,1.0,6.211533308029175,0.016140172025188804,12.488285378
gqa,induction,262848,1300,16,256,0.984375,1.4296875,5.575808882713318,0.12277795746922493,12.488285378
gqa,induction,262848,1300,32,256,1.0,1.0,6.357927918434143,0.014259906252846122,12.488285378
gqa,induction,262848,1300,64,256,0.109375,35.60546875,-3.784122884273529,5.006832838058472,12.488285378
gqa,induction,262848,1300,128,256,0.01171875,89.78125,-7.836270809173584,8.632927417755127,12.488285378
gqa,induction,262848,1400,8,256,1.0,1.0,6.417484164237976,0.01373932370916009,13.445561118000114
gqa,induction,262848,1400,16,256,0.9921875,1.01953125,6.300831079483032,0.040945110842585564,13.445561118000114
gqa,induction,262848,1400,32,256,1.0,1.0,6.541287779808044,0.011097632348537445,13.445561118000114
gqa,induction,262848,1400,64,256,0.03125,71.58984375,-6.783972978591919,7.63188624382019,13.445561118000114
gqa,induction,262848,1400,128,256,0.08984375,60.10546875,-5.755960583686829,6.7313690185546875,13.445561118000114
gqa,induction,262848,1500,8,256,1.0,1.0,6.724518537521362,0.009159900713711977,14.402465428000141
gqa,induction,262848,1500,16,256,1.0,1.0,6.244071364402771,0.014006961602717638,14.402465428000141
gqa,induction,262848,1500,32,256,1.0,1.0,6.756337523460388,0.00932719954289496,14.402465428000141
gqa,induction,262848,1500,64,256,0.01171875,80.0859375,-8.60547924041748,9.025836706161499,14.402465428000141
gqa,induction,262848,1500,128,256,0.265625,27.54296875,-3.0088216066360474,4.300990462303162,14.402465428000141
causal_fast_weight_conv,associative_recall,262723,1,8,256,0.0,116.57421875,-1.0188023149967194,5.538004755973816,0.08404606000021886
causal_fast_weight_conv,associative_recall,262723,1,16,256,0.0,113.51953125,-0.9351543933153152,5.531845331192017,0.08404606000021886
causal_fast_weight_conv,associative_recall,262723,1,32,256,0.0,119.89453125,-0.8830125033855438,5.541970729827881,0.08404606000021886
causal_fast_weight_conv,associative_recall,262723,1,64,256,0.0,122.76171875,-0.7852969318628311,5.553594470024109,0.08404606000021886
causal_fast_weight_conv,associative_recall,262723,1,128,256,0.0,127.6875,-0.6632646918296814,5.557751178741455,0.08404606000021886
causal_fast_weight_conv,associative_recall,262723,100,8,256,0.9140625,1.140625,0.5702119320631027,3.5938766598701477,0.9434558500001913
causal_fast_weight_conv,associative_recall,262723,100,16,256,0.8828125,1.37109375,0.44170936942100525,3.7227205634117126,0.9434558500001913
causal_fast_weight_conv,associative_recall,262723,100,32,256,0.66796875,2.02734375,0.18322506546974182,3.9520050287246704,0.9434558500001913
causal_fast_weight_conv,associative_recall,262723,100,64,256,0.44921875,4.59765625,-0.09303508140146732,4.205756902694702,0.9434558500001913
causal_fast_weight_conv,associative_recall,262723,100,128,256,0.2109375,16.6015625,-0.4130958989262581,4.584650754928589,0.9434558500001913
causal_fast_weight_conv,associative_recall,262723,200,8,256,0.98046875,1.0859375,1.5480370223522186,1.7877024412155151,1.809313740000107
causal_fast_weight_conv,associative_recall,262723,200,16,256,0.95703125,1.11328125,1.2928275167942047,1.9700174033641815,1.809313740000107
causal_fast_weight_conv,associative_recall,262723,200,32,256,0.87109375,1.2578125,0.8942231982946396,2.313229262828827,1.809313740000107
causal_fast_weight_conv,associative_recall,262723,200,64,256,0.71875,2.23046875,0.443524032831192,2.7745614051818848,1.809313740000107
causal_fast_weight_conv,associative_recall,262723,200,128,256,0.421875,7.36328125,-0.2658255510032177,3.479654908180237,1.809313740000107
causal_fast_weight_conv,associative_recall,262723,300,8,256,1.0,1.0,3.2678626775741577,0.4174547791481018,2.675508920000084
causal_fast_weight_conv,associative_recall,262723,300,16,256,1.0,1.0,3.1843202114105225,0.43478763848543167,2.675508920000084
causal_fast_weight_conv,associative_recall,262723,300,32,256,1.0,1.0,2.971007287502289,0.5158507153391838,2.675508920000084
causal_fast_weight_conv,associative_recall,262723,300,64,256,1.0,1.0,2.4475096464157104,0.7279502749443054,2.675508920000084
causal_fast_weight_conv,associative_recall,262723,300,128,256,0.89453125,1.21484375,1.3533467650413513,1.4017054736614227,2.675508920000084
causal_fast_weight_conv,associative_recall,262723,400,8,256,1.0,1.0,4.886009693145752,0.09509988687932491,3.580066649999935
causal_fast_weight_conv,associative_recall,262723,400,16,256,1.0,1.0,4.765091896057129,0.10189025104045868,3.580066649999935
causal_fast_weight_conv,associative_recall,262723,400,32,256,1.0,1.0,4.6707621812820435,0.11080940440297127,3.580066649999935
causal_fast_weight_conv,associative_recall,262723,400,64,256,1.0,1.0,4.255261778831482,0.14900465309619904,3.580066649999935
causal_fast_weight_conv,associative_recall,262723,400,128,256,1.0,1.0,3.1304555535316467,0.37843983620405197,3.580066649999935
causal_fast_weight_conv,associative_recall,262723,500,8,256,1.0,1.0,5.605991840362549,0.04693145025521517,4.521843129999979
causal_fast_weight_conv,associative_recall,262723,500,16,256,1.0,1.0,5.561254382133484,0.04750609025359154,4.521843129999979
causal_fast_weight_conv,associative_recall,262723,500,32,256,1.0,1.0,5.5390050411224365,0.04971241671591997,4.521843129999979
causal_fast_weight_conv,associative_recall,262723,500,64,256,1.0,1.0,5.223040699958801,0.06183432508260012,4.521843129999979
causal_fast_weight_conv,associative_recall,262723,500,128,256,1.0,1.0,4.235015869140625,0.1465686596930027,4.521843129999979
causal_fast_weight_conv,associative_recall,262723,600,8,256,1.0,1.0,6.131119966506958,0.028630679473280907,5.463994289999846
causal_fast_weight_conv,associative_recall,262723,600,16,256,1.0,1.0,6.056341648101807,0.029561690520495176,5.463994289999846
causal_fast_weight_conv,associative_recall,262723,600,32,256,1.0,1.0,6.075153470039368,0.030161475762724876,5.463994289999846
causal_fast_weight_conv,associative_recall,262723,600,64,256,1.0,1.0,5.822160959243774,0.03546553757041693,5.463994289999846
causal_fast_weight_conv,associative_recall,262723,600,128,256,1.0,1.0,4.912882089614868,0.0771213099360466,5.463994289999846
causal_fast_weight_conv,associative_recall,262723,700,8,256,1.0,1.0,6.518136143684387,0.019996423739939928,6.406038829999943
causal_fast_weight_conv,associative_recall,262723,700,16,256,1.0,1.0,6.448670268058777,0.020599292125552893,6.406038829999943
causal_fast_weight_conv,associative_recall,262723,700,32,256,1.0,1.0,6.456634759902954,0.02086133835837245,6.406038829999943
causal_fast_weight_conv,associative_recall,262723,700,64,256,1.0,1.0,6.2612011432647705,0.023616512771695852,6.406038829999943
causal_fast_weight_conv,associative_recall,262723,700,128,256,1.0,1.0,5.425291180610657,0.04772463161498308,6.406038829999943
causal_fast_weight_conv,associative_recall,262723,800,8,256,1.0,1.0,6.81360137462616,0.015071419067680836,7.34904749999987
causal_fast_weight_conv,associative_recall,262723,800,16,256,1.0,1.0,6.750662684440613,0.015384209342300892,7.34904749999987
causal_fast_weight_conv,associative_recall,262723,800,32,256,1.0,1.0,6.761093974113464,0.01555048581212759,7.34904749999987
causal_fast_weight_conv,associative_recall,262723,800,64,256,1.0,1.0,6.59660530090332,0.01722117466852069,7.34904749999987
causal_fast_weight_conv,associative_recall,262723,800,128,256,1.0,1.0,5.8352978229522705,0.03237076662480831,7.34904749999987
causal_fast_weight_conv,associative_recall,262723,900,8,256,1.0,1.0,7.065283894538879,0.011765305185690522,8.291947529000026
causal_fast_weight_conv,associative_recall,262723,900,16,256,1.0,1.0,7.008692145347595,0.011930411215871572,8.291947529000026
causal_fast_weight_conv,associative_recall,262723,900,32,256,1.0,1.0,7.022209405899048,0.012137883808463812,8.291947529000026
causal_fast_weight_conv,associative_recall,262723,900,64,256,1.0,1.0,6.873623609542847,0.013189098564907908,8.291947529000026
causal_fast_weight_conv,associative_recall,262723,900,128,256,1.0,1.0,6.148144841194153,0.024074699729681015,8.291947529000026
causal_fast_weight_conv,associative_recall,262723,1000,8,256,1.0,1.0,7.296131134033203,0.009526903741061687,9.234017808999852
causal_fast_weight_conv,associative_recall,262723,1000,16,256,1.0,1.0,7.244130253791809,0.009577697608619928,9.234017808999852
causal_fast_weight_conv,associative_recall,262723,1000,32,256,1.0,1.0,7.2516045570373535,0.009784729219973087,9.234017808999852
causal_fast_weight_conv,associative_recall,262723,1000,64,256,1.0,1.0,7.116116285324097,0.010543155018240213,9.234017808999852
causal_fast_weight_conv,associative_recall,262723,1000,128,256,1.0,1.0,6.417540669441223,0.018443942070007324,9.234017808999852
causal_fast_weight_conv,associative_recall,262723,1100,8,256,1.0,1.0,7.491474151611328,0.007876230985857546,10.175689679000243
causal_fast_weight_conv,associative_recall,262723,1100,16,256,1.0,1.0,7.4442631006240845,0.007884691469371319,10.175689679000243
causal_fast_weight_conv,associative_recall,262723,1100,32,256,1.0,1.0,7.450554847717285,0.00802108459174633,10.175689679000243
causal_fast_weight_conv,associative_recall,262723,1100,64,256,1.0,1.0,7.329505562782288,0.008610065560787916,10.175689679000243
causal_fast_weight_conv,associative_recall,262723,1100,128,256,1.0,1.0,6.656325817108154,0.01452884473837912,10.175689679000243
causal_fast_weight_conv,associative_recall,262723,1200,8,256,1.0,1.0,7.680325388908386,0.006624903064221144,11.119074678999823
causal_fast_weight_conv,associative_recall,262723,1200,16,256,1.0,1.0,7.627811670303345,0.006646261434070766,11.119074678999823
causal_fast_weight_conv,associative_recall,262723,1200,32,256,1.0,1.0,7.628393769264221,0.0067685900721699,11.119074678999823
causal_fast_weight_conv,associative_recall,262723,1200,64,256,1.0,1.0,7.520640254020691,0.007222395041026175,11.119074678999823
causal_fast_weight_conv,associative_recall,262723,1200,128,256,1.0,1.0,6.854658007621765,0.012040872126817703,11.119074678999823
causal_fast_weight_conv,associative_recall,262723,1300,8,256,1.0,1.0,7.8495934009552,0.005635250825434923,12.060606879000261
causal_fast_weight_conv,associative_recall,262723,1300,16,256,1.0,1.0,7.787037968635559,0.005698816385120153,12.060606879000261
causal_fast_weight_conv,associative_recall,262723,1300,32,256,1.0,1.0,7.793690323829651,0.005782049964182079,12.060606879000261
causal_fast_weight_conv,associative_recall,262723,1300,64,256,1.0,1.0,7.687705159187317,0.006119102938100696,12.060606879000261
causal_fast_weight_conv,associative_recall,262723,1300,128,256,1.0,1.0,7.043267130851746,0.01002315990626812,12.060606879000261
causal_fast_weight_conv,associative_recall,262723,1400,8,256,1.0,1.0,7.9920947551727295,0.004898294690065086,13.003364079000221
causal_fast_weight_conv,associative_recall,262723,1400,16,256,1.0,1.0,7.938322186470032,0.004923600936308503,13.003364079000221
causal_fast_weight_conv,associative_recall,262723,1400,32,256,1.0,1.0,7.944181561470032,0.004994274117052555,13.003364079000221
causal_fast_weight_conv,associative_recall,262723,1400,64,256,1.0,1.0,7.848388433456421,0.005266402964480221,13.003364079000221
causal_fast_weight_conv,associative_recall,262723,1400,128,256,1.0,1.0,7.223645925521851,0.008412447292357683,13.003364079000221
causal_fast_weight_conv,associative_recall,262723,1500,8,256,1.0,1.0,8.13780403137207,0.004275307175703347,13.945104919000187
causal_fast_weight_conv,associative_recall,262723,1500,16,256,1.0,1.0,8.078574180603027,0.004303319961763918,13.945104919000187
causal_fast_weight_conv,associative_recall,262723,1500,32,256,1.0,1.0,8.084050178527832,0.004355221404694021,13.945104919000187
causal_fast_weight_conv,associative_recall,262723,1500,64,256,1.0,1.0,7.992583870887756,0.004580659442581236,13.945104919000187
causal_fast_weight_conv,associative_recall,262723,1500,128,256,1.0,1.0,7.384012341499329,0.0072475558845326304,13.945104919000187
causal_fast_weight_conv,induction,262723,1,8,256,0.0078125,119.58203125,-0.9711525440216064,5.536892056465149,0.06467485000030138
causal_fast_weight_conv,induction,262723,1,16,256,0.0,114.65625,-0.9047416895627975,5.527474641799927,0.06467485000030138
causal_fast_weight_conv,induction,262723,1,32,256,0.0,117.12109375,-0.877832219004631,5.537203073501587,0.06467485000030138
causal_fast_weight_conv,induction,262723,1,64,256,0.0,125.8203125,-0.7724609673023224,5.5546956062316895,0.06467485000030138
causal_fast_weight_conv,induction,262723,1,128,256,0.0,125.38671875,-0.6514613330364227,5.55334734916687,0.06467485000030138
