step,train_loss,train_ppl,eval_loss,eval_ppl,lr,tok_s,expert_0_share,expert_1_share,expert_2_share,expert_3_share,expert_dead_count,shared_gate,routed_gate,shared_rms,routed_rms,shared_grad_norm,routed_grad_norm,expert_0_grad_norm,expert_1_grad_norm,expert_2_grad_norm,expert_3_grad_norm,expert_diversity_loss,expert_diversity_lambda,total_loss
180,6.944054,1036.97,nan,nan,3.999172e-04,89050,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.944054
190,6.744874,849.69,nan,nan,3.998475e-04,89010,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.744874
200,6.600194,735.24,nan,nan,3.997567e-04,88989,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.600194
210,6.674272,791.77,nan,nan,3.996448e-04,85866,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.674272
220,6.623220,752.36,nan,nan,3.995118e-04,89004,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.623220
230,6.718598,827.66,nan,nan,3.993578e-04,88994,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.718598
240,6.449508,632.39,nan,nan,3.991827e-04,88990,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.449508
250,6.619130,749.29,6.467418,643.82,3.989866e-04,89002,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.619130
260,6.447733,631.27,nan,nan,3.987695e-04,43522,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.447733
270,6.368268,583.05,nan,nan,3.985313e-04,88954,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.368268
280,6.426631,618.09,nan,nan,3.982723e-04,88963,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.426631
290,6.518748,677.73,nan,nan,3.979923e-04,89037,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.518748
300,6.200015,492.76,nan,nan,3.976915e-04,88971,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.200015
310,6.378403,588.99,nan,nan,3.973697e-04,85816,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.378403
320,6.327265,559.62,nan,nan,3.970272e-04,88863,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.327265
330,6.291235,539.82,nan,nan,3.966639e-04,89011,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.291235
340,6.253382,519.77,nan,nan,3.962799e-04,89027,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.253382
350,6.206776,496.10,nan,nan,3.958751e-04,88999,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.206776
360,6.116544,453.30,nan,nan,3.954498e-04,85884,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.116544
370,6.104437,447.84,nan,nan,3.950038e-04,88996,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.104437
380,6.154117,470.65,nan,nan,3.945373e-04,88987,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.154117
390,5.986004,397.82,nan,nan,3.940503e-04,89063,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.986004
400,6.159602,473.24,nan,nan,3.935429e-04,89036,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.159602
410,5.955005,385.68,nan,nan,3.930152e-04,85874,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.955005
420,6.048252,423.37,nan,nan,3.924671e-04,88980,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.048252
430,5.928578,375.62,nan,nan,3.918988e-04,89030,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.928578
440,5.732583,308.77,nan,nan,3.913103e-04,89124,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.732583
450,5.980648,395.70,nan,nan,3.907017e-04,89039,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.980648
460,6.015856,409.88,nan,nan,3.900731e-04,85899,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.015856
470,5.913592,370.03,nan,nan,3.894245e-04,89010,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.913592
480,5.798360,329.76,nan,nan,3.887560e-04,89021,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.798360
490,5.930027,376.16,nan,nan,3.880678e-04,89029,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.930027
500,5.980846,395.78,5.882592,358.74,3.873598e-04,89037,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.980846
510,5.792944,327.98,nan,nan,3.866321e-04,43409,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.792944
520,5.679461,292.79,nan,nan,3.858849e-04,88990,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.679461
530,5.727629,307.24,nan,nan,3.851183e-04,89013,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.727629
540,5.748555,313.74,nan,nan,3.843323e-04,89046,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.748555
550,6.048429,423.45,nan,nan,3.835269e-04,89011,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.048429
560,5.831420,340.84,nan,nan,3.827024e-04,85888,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.831420
570,5.669931,290.01,nan,nan,3.818588e-04,89018,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.669931
580,5.374254,215.78,nan,nan,3.809962e-04,89108,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.374254
590,6.197833,491.68,nan,nan,3.801147e-04,88986,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,6.197833
600,5.943983,381.45,nan,nan,3.792145e-04,89026,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.943983
610,5.815098,335.32,nan,nan,3.782955e-04,85871,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.815098
620,5.664064,288.32,nan,nan,3.773580e-04,89039,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.664064
630,5.698105,298.30,nan,nan,3.764020e-04,89002,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.698105
640,5.715008,303.39,nan,nan,3.754276e-04,89039,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.715008
650,5.607224,272.39,nan,nan,3.744350e-04,88984,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.607224
660,5.514214,248.19,nan,nan,3.734243e-04,85882,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.514214
670,5.304666,201.27,nan,nan,3.723955e-04,88997,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.304666
680,5.484569,240.95,nan,nan,3.713489e-04,89050,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.484569
690,5.568892,262.14,nan,nan,3.702845e-04,89033,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.568892
700,5.512140,247.68,nan,nan,3.692025e-04,89012,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.512140
710,5.781860,324.36,nan,nan,3.681030e-04,85877,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.781860
720,5.798945,329.95,nan,nan,3.669861e-04,89021,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.798945
730,5.771647,321.07,nan,nan,3.658519e-04,89024,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.771647
740,5.642480,282.16,nan,nan,3.647007e-04,89041,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.642480
750,5.587388,267.04,5.565262,261.19,3.635324e-04,89025,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.587388
760,5.627532,277.98,nan,nan,3.623473e-04,43443,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.627532
770,5.586543,266.81,nan,nan,3.611455e-04,88950,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.586543
780,5.618765,275.55,nan,nan,3.599272e-04,89010,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.618765
790,5.724957,306.42,nan,nan,3.586924e-04,89028,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.724957
800,5.475933,238.87,nan,nan,3.574413e-04,89144,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.475933
810,5.490480,242.37,nan,nan,3.561741e-04,85880,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.490480
820,5.819024,336.64,nan,nan,3.548910e-04,89024,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.819024
830,5.798555,329.82,nan,nan,3.535920e-04,89004,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.798555
840,5.537103,253.94,nan,nan,3.522773e-04,89072,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.537103
850,5.571585,262.85,nan,nan,3.509471e-04,89015,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.571585
860,5.576443,264.13,nan,nan,3.496015e-04,85868,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.576443
870,5.603662,271.42,nan,nan,3.482407e-04,89000,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.603662
880,5.637034,280.63,nan,nan,3.468649e-04,89016,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.637034
890,5.496701,243.89,nan,nan,3.454742e-04,89006,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.496701
900,5.437473,229.86,nan,nan,3.440687e-04,89005,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.437473
910,5.685713,294.63,nan,nan,3.426487e-04,85875,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.685713
920,5.602699,271.16,nan,nan,3.412143e-04,89003,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.602699
930,5.380155,217.06,nan,nan,3.397657e-04,89012,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.380155
940,5.425618,227.15,nan,nan,3.383031e-04,89023,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.425618
950,5.331620,206.77,nan,nan,3.368265e-04,89009,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.331620
960,5.447917,232.27,nan,nan,3.353362e-04,85889,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.447917
970,5.376976,216.37,nan,nan,3.338324e-04,89002,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.376976
980,5.469169,237.26,nan,nan,3.323153e-04,89062,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.469169
990,5.473905,238.39,nan,nan,3.307849e-04,88978,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.473905
1000,5.373992,215.72,5.344636,209.48,3.292416e-04,89009,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.373992
1010,5.600969,270.69,nan,nan,3.276854e-04,43462,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.600969
1020,5.287486,197.85,nan,nan,3.261166e-04,89012,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.287486
1030,5.347228,210.03,nan,nan,3.245354e-04,88998,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.347228
1040,5.883840,359.19,nan,nan,3.229418e-04,89009,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.883840
1050,5.435525,229.41,nan,nan,3.213362e-04,89024,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.435525
1060,5.386545,218.45,nan,nan,3.197187e-04,85914,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.386545
1070,5.523083,250.41,nan,nan,3.180895e-04,89002,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.523083
1080,5.230039,186.80,nan,nan,3.164488e-04,89028,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.230039
1090,5.296815,199.70,nan,nan,3.147968e-04,89026,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.296815
1100,5.183208,178.25,nan,nan,3.131336e-04,88999,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.183208
1110,5.156225,173.51,nan,nan,3.114596e-04,85873,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.156225
1120,5.161663,174.45,nan,nan,3.097747e-04,88984,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.161663
1130,5.076240,160.17,nan,nan,3.080794e-04,89037,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.076240
1140,5.264740,193.40,nan,nan,3.063737e-04,89010,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.264740
1150,5.098142,163.72,nan,nan,3.046579e-04,88967,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.098142
1160,5.427212,227.51,nan,nan,3.029321e-04,85857,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.427212
1170,5.223699,185.62,nan,nan,3.011966e-04,89042,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.223699
1180,5.040295,154.52,nan,nan,2.994516e-04,88984,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.040295
1190,5.190288,179.52,nan,nan,2.976973e-04,88955,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.190288
1200,5.031353,153.14,nan,nan,2.959338e-04,89020,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.031353
1210,5.224264,185.72,nan,nan,2.941614e-04,85874,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.224264
1220,5.227840,186.39,nan,nan,2.923804e-04,88994,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.227840
1230,5.230872,186.96,nan,nan,2.905908e-04,88991,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.230872
1240,5.232290,187.22,nan,nan,2.887929e-04,89022,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.232290
1250,4.971808,144.29,5.182088,178.05,2.869870e-04,89001,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,4.971808
1260,5.337183,207.93,nan,nan,2.851732e-04,43514,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.337183
1270,5.067660,158.80,nan,nan,2.833518e-04,88911,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.067660
1280,5.107148,165.20,nan,nan,2.815229e-04,88949,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.107148
1290,5.130768,169.15,nan,nan,2.796868e-04,89041,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.130768
1300,5.115444,166.57,nan,nan,2.778437e-04,88942,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.115444
1310,5.092841,162.85,nan,nan,2.759938e-04,85877,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.092841
1320,5.199934,181.26,nan,nan,2.741374e-04,89002,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.199934
1330,5.215610,184.12,nan,nan,2.722746e-04,89006,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.215610
1340,5.057466,157.19,nan,nan,2.704056e-04,89011,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.057466
1350,4.948445,140.96,nan,nan,2.685308e-04,89007,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,4.948445
1360,5.206912,182.53,nan,nan,2.666502e-04,85871,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.206912
1370,5.134021,169.70,nan,nan,2.647642e-04,89001,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.134021
1380,5.039230,154.35,nan,nan,2.628729e-04,89006,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.039230
1390,4.918448,136.79,nan,nan,2.609766e-04,89012,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,4.918448
1400,5.030975,153.08,nan,nan,2.590755e-04,89026,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.030975
1410,5.131333,169.24,nan,nan,2.571698e-04,85864,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.131333
1420,5.073325,159.70,nan,nan,2.552597e-04,88971,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.073325
1430,5.135941,170.02,nan,nan,2.533455e-04,89003,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.135941
1440,5.238024,188.30,nan,nan,2.514274e-04,89010,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.238024
1450,5.222642,185.42,nan,nan,2.495055e-04,89019,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.222642
1460,5.198563,181.01,nan,nan,2.475803e-04,85921,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.198563
1470,5.419363,225.74,nan,nan,2.456518e-04,89008,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.419363
1480,5.058610,157.37,nan,nan,2.437202e-04,89044,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.058610
1490,5.574653,263.66,nan,nan,2.417859e-04,88963,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.574653
1500,5.134090,169.71,5.037841,154.14,2.398491e-04,89036,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.134090
1510,5.135530,169.95,nan,nan,2.379099e-04,43406,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00000000e+00,5.135530
